temperature,ferrite,pearlite,bainite,martensite,austenite
20.0,0.00783627,0.00783627,0.00783627,0.00783627,0.00779758
34.94949494949495,0.00783331494949495,0.00783331494949495,0.00783331494949495,0.00783331494949495,0.00779758
49.898989898989896,0.007828840303030302,0.007828840303030302,0.007828840303030302,0.007828840303030302,0.00779758
64.84848484848484,0.007824325757575757,0.007824325757575757,0.007824325757575757,0.007824325757575757,0.00779758
79.79797979797979,0.007819791414141413,0.007819791414141413,0.007819791414141413,0.007819791414141413,0.00779758
94.74747474747475,0.007815217272727274,0.007815217272727274,0.007815217272727274,0.007815217272727274,0.00779758
109.6969696969697,0.007810613333333333,0.007810613333333333,0.007810613333333333,0.007810613333333333,0.00779758
124.64646464646465,0.007805970303030304,0.007805970303030304,0.007805970303030304,0.007805970303030304,0.00779758
139.59595959595958,0.007801296868686869,0.007801296868686869,0.007801296868686869,0.007801296868686869,0.00779758
154.54545454545456,0.007796593636363636,0.007796593636363636,0.007796593636363636,0.007796593636363636,0.00779758
169.4949494949495,0.0077918606060606065,0.0077918606060606065,0.0077918606060606065,0.0077918606060606065,0.00779758
184.44444444444446,0.007787087777777778,0.007787087777777778,0.007787087777777778,0.007787087777777778,0.00779758
199.3939393939394,0.007782285151515152,0.007782285151515152,0.007782285151515152,0.007782285151515152,0.00779758
214.34343434343435,0.007777452727272728,0.007777452727272728,0.007777452727272728,0.007777452727272728,0.00779758
229.2929292929293,0.007772590505050505,0.007772590505050505,0.007772590505050505,0.007772590505050505,0.00779758
244.24242424242425,0.007767698484848485,0.007767698484848485,0.007767698484848485,0.007767698484848485,0.00779758
259.19191919191917,0.007762766666666667,0.007762766666666667,0.007762766666666667,0.007762766666666667,0.00779758
274.14141414141415,0.007757805050505051,0.007757805050505051,0.007757805050505051,0.007757805050505051,0.00779758
289.0909090909091,0.007752813636363636,0.007752813636363636,0.007752813636363636,0.007752813636363636,0.00779758
304.04040404040404,0.007747792424242424,0.007747792424242424,0.007747792424242424,0.007747792424242424,0.00779758
318.989898989899,0.007742741414141414,0.007742741414141414,0.007742741414141414,0.007742741414141414,0.00779758
333.93939393939394,0.0077376527272727275,0.0077376527272727275,0.0077376527272727275,0.0077376527272727275,0.00779758
348.8888888888889,0.00773254,0.00773254,0.00773254,0.00773254,0.00779758
363.83838383838383,0.007727389595959596,0.007727389595959596,0.007727389595959596,0.007727389595959596,0.00779758
378.7878787878788,0.007722211818181819,0.007722211818181819,0.007722211818181819,0.007722211818181819,0.00779758
393.73737373737373,0.00771700191919192,0.00771700191919192,0.00771700191919192,0.00771700191919192,0.00779758
408.6868686868687,0.007711762222222222,0.007711762222222222,0.007711762222222222,0.007711762222222222,0.00779758
423.6363636363636,0.007706492727272728,0.007706492727272728,0.007706492727272728,0.007706492727272728,0.00779758
438.5858585858586,0.007701193434343434,0.007701193434343434,0.007701193434343434,0.007701193434343434,0.00779758
453.5353535353535,0.007695864343434344,0.007695864343434344,0.007695864343434344,0.007695864343434344,0.00779758
468.4848484848485,0.0076905054545454545,0.0076905054545454545,0.0076905054545454545,0.0076905054545454545,0.00779758
483.4343434343434,0.007685116767676767,0.007685116767676767,0.007685116767676767,0.007685116767676767,0.00779758
498.3838383838384,0.007679695050505051,0.007679695050505051,0.007679695050505051,0.007679695050505051,0.00779758
513.3333333333334,0.007674246666666667,0.007674246666666667,0.007674246666666667,0.007674246666666667,0.00779758
528.2828282828283,0.007668768484848485,0.007668768484848485,0.007668768484848485,0.007668768484848485,0.007790035353535354
543.2323232323232,0.007663260505050506,0.007663260505050506,0.007663260505050506,0.007663260505050506,0.007781544040404041
558.1818181818182,0.007657722727272727,0.007657722727272727,0.007657722727272727,0.007657722727272727,0.007773275454545455
573.1313131313132,0.007652155151515151,0.007652155151515151,0.007652155151515151,0.007652155151515151,0.007765221616161617
588.0808080808081,0.007646557777777778,0.007646557777777778,0.007646557777777778,0.007646557777777778,0.007757231010101011
603.030303030303,0.0076409345454545455,0.0076409345454545455,0.0076409345454545455,0.0076409345454545455,0.007749310000000001
617.979797979798,0.007635277676767677,0.007635277676767677,0.007635277676767677,0.007635277676767677,0.007741474545454546
632.929292929293,0.007629596868686869,0.007629596868686869,0.007629596868686869,0.007629596868686869,0.007733718484848485
647.8787878787879,0.0076238903030303035,0.0076238903030303035,0.0076238903030303035,0.0076238903030303035,0.007726041818181818
662.8282828282828,0.007618148282828282,0.007618148282828282,0.007618148282828282,0.007618148282828282,0.007718444545454546
677.7777777777778,0.007612382222222222,0.007612382222222222,0.007612382222222222,0.007612382222222222,0.0077109100000000005
692.7272727272727,0.0076065863636363635,0.0076065863636363635,0.0076065863636363635,0.0076065863636363635,0.007703395454545455
707.6767676767677,0.007600766060606061,0.007600766060606061,0.007600766060606061,0.007600766060606061,0.007695794141414141
722.6262626262626,0.007594910505050506,0.007594910505050506,0.007594910505050506,0.007594910505050506,0.007687998080808081
737.5757575757576,0.007589035151515152,0.007589035151515152,0.007589035151515152,0.007589035151515152,0.007679933636363636
752.5252525252525,0.00758313,0.00758313,0.00758313,0.00758313,0.007671711010101011
767.4747474747475,0.007577195050505051,0.007577195050505051,0.007577195050505051,0.007577195050505051,0.00766341898989899
782.4242424242425,0.007571230303030303,0.007571230303030303,0.007571230303030303,0.007571230303030303,0.0076551221212121205
797.3737373737374,0.00756467187704382,0.00756467187704382,0.00756467187704382,0.00756467187704382,0.00764683494949495
812.3232323232323,0.007557993001962067,0.007557993001962067,0.007557993001962067,0.007557993001962067,0.00763855292929293
827.2727272727273,0.007551314126880314,0.007551314126880314,0.007551314126880314,0.007551314126880314,0.007628808181818182
842.2222222222223,0.007544635251798561,0.007544635251798561,0.007544635251798561,0.007544635251798561,0.007618505555555555
857.1717171717172,0.007537956376716808,0.007537956376716808,0.007537956376716808,0.007537956376716808,0.007610143838383839
872.1212121212121,0.007531277501635056,0.007531277501635056,0.007531277501635056,0.007531277501635056,0.007601810606060606
887.070707070707,0.007524598626553303,0.007524598626553303,0.007524598626553303,0.007524598626553303,0.007593498686868687
902.0202020202021,0.00751791975147155,0.00751791975147155,0.00751791975147155,0.00751791975147155,0.007585200808080808
916.969696969697,0.007511240876389797,0.007511240876389797,0.007511240876389797,0.007511240876389797,0.0075769187878787884
931.9191919191919,0.007504562001308044,0.007504562001308044,0.007504562001308044,0.007504562001308044,0.007568640606060607
946.8686868686868,0.007497883126226292,0.007497883126226292,0.007497883126226292,0.007497883126226292,0.00756039595959596
961.8181818181819,0.007491204251144539,0.007491204251144539,0.007491204251144539,0.007491204251144539,0.007552227272727272
976.7676767676768,0.007484525376062786,0.007484525376062786,0.007484525376062786,0.007484525376062786,0.007544068383838384
991.7171717171717,0.007477846500981033,0.007477846500981033,0.007477846500981033,0.007477846500981033,0.007535935858585859
1006.6666666666667,0.00747116762589928,0.00747116762589928,0.00747116762589928,0.00747116762589928,0.007527823333333334
1021.6161616161617,0.007464488750817528,0.007464488750817528,0.007464488750817528,0.007464488750817528,0.0075197240404040406
1036.5656565656566,0.007457809875735775,0.007457809875735775,0.007457809875735775,0.007457809875735775,0.007511644545454545
1051.5151515151515,0.007451131000654022,0.007451131000654022,0.007451131000654022,0.007451131000654022,0.007503574848484848
1066.4646464646464,0.0074444521255722694,0.0074444521255722694,0.0074444521255722694,0.0074444521255722694,0.007495522020202021
1081.4141414141413,0.007437773250490516,0.007437773250490516,0.007437773250490516,0.007437773250490516,0.00748749202020202
1096.3636363636365,0.007431094375408764,0.007431094375408764,0.007431094375408764,0.007431094375408764,0.007479479090909091
1111.3131313131314,0.007424415500327011,0.007424415500327011,0.007424415500327011,0.007424415500327011,0.007471476161616162
1126.2626262626263,0.007417736625245258,0.007417736625245258,0.007417736625245258,0.007417736625245258,0.007463485757575757
1141.2121212121212,0.0074110577501635055,0.0074110577501635055,0.0074110577501635055,0.0074110577501635055,0.007455515151515152
1156.1616161616162,0.007404378875081752,0.007404378875081752,0.007404378875081752,0.007404378875081752,0.00744756202020202
1171.111111111111,0.007397699999999999,0.007397699999999999,0.007397699999999999,0.007397699999999999,0.007439621111111111
1186.060606060606,0.007391021124918247,0.007391021124918247,0.007391021124918247,0.007391021124918247,0.0074316899999999995
1201.010101010101,0.007384342249836494,0.007384342249836494,0.007384342249836494,0.007384342249836494,0.007423776666666667
1215.959595959596,0.007377663374754742,0.007377663374754742,0.007377663374754742,0.007377663374754742,0.007415873333333334
1230.909090909091,0.0073709844996729884,0.0073709844996729884,0.0073709844996729884,0.0073709844996729884,0.007407988181818183
1245.858585858586,0.007364305624591235,0.007364305624591235,0.007364305624591235,0.007364305624591235,0.007400031515151515
1260.8080808080808,0.007357626749509483,0.007357626749509483,0.007357626749509483,0.007357626749509483,0.007392048484848485
1275.7575757575758,0.00735094787442773,0.00735094787442773,0.00735094787442773,0.00735094787442773,0.007384075454545455
1290.7070707070707,0.007344268999345978,0.007344268999345978,0.007344268999345978,0.007344268999345978,0.007376092424242424
1305.6565656565656,0.0073375901242642245,0.0073375901242642245,0.0073375901242642245,0.0073375901242642245,0.007368108080808081
1320.6060606060607,0.007330911249182471,0.007330911249182471,0.007330911249182471,0.007330911249182471,0.007360105151515152
1335.5555555555557,0.007324232374100719,0.007324232374100719,0.007324232374100719,0.007324232374100719,0.0073521133333333336
1350.5050505050506,0.007317553499018966,0.007317553499018966,0.007317553499018966,0.007317553499018966,0.0073441192929292924
1365.4545454545455,0.007310874623937213,0.007310874623937213,0.007310874623937213,0.007310874623937213,0.007336106363636363
1380.4040404040404,0.007304195748855461,0.007304195748855461,0.007304195748855461,0.007304195748855461,0.0073280826262626265
1395.3535353535353,0.0072975168737737075,0.0072975168737737075,0.0072975168737737075,0.0072975168737737075,0.007320029090909091
1410.3030303030303,0.007290837998691956,0.007290837998691956,0.007290837998691956,0.007290837998691956,0.007311946363636364
1425.2525252525252,0.007284159123610203,0.007284159123610203,0.007284159123610203,0.007284159123610203,0.0073038426262626265
1440.2020202020203,0.00727748024852845,0.00727748024852845,0.00727748024852845,0.00727748024852845,0.007295699292929294
1455.1515151515152,0.007270801373446697,0.007270801373446697,0.007270801373446697,0.007270801373446697,0.007287961818181817
1470.1010101010102,0.007264122498364944,0.007264122498364944,0.007264122498364944,0.007264122498364944,0.007286053535353536
1485.050505050505,0.007261937777777778,0.007261937777777778,0.007261937777777778,0.007261937777777778,0.00728564
1500.0,0.00726183,0.00726183,0.00726183,0.00726183,0.00728564
